CustomerID,tenure,Contract,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,SatisfactionScore,SupportCallsLast6Months,Data_Usage_Drop_Rate,Call_Drop_Rate,Slow_Speed_Days,Unresolved_Complaints,Churn
CUST1448,68,One year,70.96,4215.29,0,Yes,No,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,No,Mailed check,2,2,0.55,0.009,15,0,0
CUST1449,33,One year,48.64,1524.88,1,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,3,0,0.27,0.004,3,0,0
CUST1450,5,One year,97.2,494.26,0,No,Yes,Yes,No,Fiber optic,No,No,No,Yes,No,No,Yes,Bank transfer,4,1,0.03,0.03,0,0,0
CUST1451,62,Month-to-month,97.16,5577.41,1,No,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,Electronic check,4,0,0.19,0.015,1,0,0
CUST1452,57,Month-to-month,48.26,2752.23,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,4,1,0.02,0.032,5,0,0
CUST1453,8,Month-to-month,69.12,548.01,0,Yes,No,Yes,No,DSL,No,Yes,No,No,No,Yes,No,Mailed check,4,4,0.79,0.018,2,3,1
CUST1454,35,One year,42.74,1563.5,1,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,2,2,0.49,0.015,10,0,1
CUST1455,31,Two year,93.88,2604.38,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,Credit card,3,2,0.21,0.053,2,0,0
CUST1456,44,One year,44.71,1694.63,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,1,1,0.72,0.027,23,0,1
CUST1457,67,One year,50.77,3077.94,0,No,Yes,No,No phone service,DSL,No,No,Yes,No,No,Yes,Yes,Credit card,2,1,0.69,0.031,6,0,0
CUST1458,34,Month-to-month,93.81,2875.69,1,Yes,Yes,Yes,No,Fiber optic,No,No,No,Yes,No,No,No,Credit card,4,1,0.19,0.007,4,0,0
CUST1459,30,Month-to-month,49.03,1542.08,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,5,0,0.33,0.034,4,0,0
CUST1460,10,Two year,93.16,913.34,0,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Yes,Electronic check,3,5,0.68,0.002,1,1,1
CUST1461,28,One year,52.98,1544.31,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,5,5,0.65,0.04,5,2,0
CUST1462,7,Two year,78.9,575.23,0,Yes,No,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,No,Credit card,3,0,0.22,0.014,3,0,0
CUST1463,58,One year,74.88,4457.21,0,Yes,No,Yes,No,DSL,No,No,No,Yes,No,No,Yes,Mailed check,2,0,0.6,0.007,19,0,0
CUST1464,13,Month-to-month,81.49,971.79,1,Yes,Yes,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Yes,Credit card,3,0,0.28,0.003,2,0,0
CUST1465,53,Two year,92.59,4601.63,0,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,No,Credit card,3,2,0.37,0.012,2,0,0
CUST1466,66,One year,88.31,5289.73,0,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Yes,Bank transfer,3,0,0.07,0.079,4,0,0
CUST1467,30,Two year,90.64,2826.81,1,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Yes,Mailed check,3,1,0.05,0.037,5,0,0
CUST1468,56,One year,105.26,5926.44,0,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,No,Electronic check,4,1,0.36,0.037,4,0,0
CUST1469,72,Two year,33.91,2304.85,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,3,0,0.19,0.005,5,0,0
CUST1470,28,Month-to-month,101.81,2921.97,0,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,No,Electronic check,4,1,0.25,0.022,2,0,1
CUST1471,15,One year,103.24,1389.05,0,No,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Credit card,2,1,0.8,0.057,16,0,1
CUST1472,57,One year,97.27,5078.31,0,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,No,Bank transfer,3,0,0.28,0.06,5,0,0
CUST1473,46,Two year,83.8,3304.39,0,Yes,Yes,Yes,No,DSL,No,Yes,No,No,Yes,Yes,No,Electronic check,1,4,0.45,0.016,21,0,1
CUST1474,32,Month-to-month,95.83,3170.19,0,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,No,Electronic check,1,2,0.58,0.145,16,0,1
CUST1475,3,One year,95.34,271.55,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Credit card,3,1,0.21,0.009,0,0,1
CUST1476,14,Two year,110.21,1329.69,1,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,Bank transfer,3,1,0.29,0.054,5,0,0
CUST1477,53,Month-to-month,98.99,4853.7,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Mailed check,4,0,0.29,0.018,0,0,0
CUST1478,68,One year,69.09,4570.33,0,Yes,No,Yes,No,DSL,No,No,No,No,No,Yes,Yes,Credit card,4,1,0.1,0.019,2,0,0
CUST1479,18,Month-to-month,33.75,600.7,1,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,3,1,0.02,0.019,1,0,0
CUST1480,45,Two year,89.61,3653.39,0,No,No,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Mailed check,2,0,0.76,0.023,18,0,0
CUST1481,36,Two year,32.87,1118.35,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,1,0,0.84,0.005,20,0,0
CUST1482,16,Month-to-month,47.67,776.78,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,5,4,0.78,0.028,3,2,1
CUST1483,33,Two year,83.66,2896.3,0,Yes,No,Yes,No,DSL,No,No,No,No,No,Yes,Yes,Credit card,2,1,0.49,0.023,16,0,1
CUST1484,2,Two year,82.15,154.59,0,No,No,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Electronic check,2,2,0.69,0.004,17,0,1
CUST1485,20,Two year,41.25,717.33,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,3,5,0.49,0.025,0,0,0
CUST1486,22,Two year,46.5,972.16,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,4,0,0.17,0.011,1,0,0
CUST1487,53,Month-to-month,48.61,2235.31,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,5,0,0.03,0.013,5,0,0
CUST1488,28,Two year,87.81,2245.04,1,No,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,Credit card,2,0,0.8,0.012,20,0,1
CUST1489,63,One year,46.69,2727.14,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,0,0.27,0.014,5,0,0
CUST1490,65,Two year,53.17,3066.5,1,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,2,2,0.57,0.015,24,0,0
CUST1491,42,Two year,74.13,3005.09,0,Yes,No,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,No,Bank transfer,3,1,0.33,0.01,2,0,0
CUST1492,6,Month-to-month,58.45,360.28,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,5,4,0.49,0.039,1,0,1
CUST1493,7,Month-to-month,108.69,775.39,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,3,1,0.13,0.027,5,0,1
CUST1494,60,Two year,94.4,4844.87,0,Yes,No,Yes,Yes,DSL,No,No,No,No,No,Yes,No,Electronic check,4,0,0.09,0.014,4,0,0
CUST1495,51,Month-to-month,48.51,2243.91,1,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,3,3,0.42,0.038,3,0,1
CUST1496,11,One year,53.73,503.75,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,4,2,0.16,0.002,3,0,1
CUST1497,15,Two year,88.96,1323.07,0,No,No,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Bank transfer,2,1,0.68,0.098,20,0,1
CUST1498,47,Month-to-month,37.14,1489.86,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,2,0.23,0.014,0,0,0
CUST1499,51,Month-to-month,76.38,3342.74,0,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,No,Electronic check,3,0,0.24,0.029,0,0,0
CUST1500,39,One year,110.87,4275.72,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,1,2,0.5,0.08,11,0,1
CUST1501,6,Two year,101.49,525.36,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Mailed check,2,2,0.77,0.025,16,0,1
CUST1502,44,One year,104.7,3992.34,0,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Yes,Bank transfer,4,1,0.12,0.1,3,0,1
CUST1503,22,Two year,89.23,1712.04,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Credit card,2,3,0.75,0.158,23,1,1
CUST1504,47,Two year,80.26,3701.45,0,No,Yes,Yes,No,DSL,No,No,Yes,No,No,Yes,No,Bank transfer,4,0,0.23,0.017,3,0,0
CUST1505,4,Two year,87.03,350.9,0,No,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Yes,Mailed check,3,1,0.08,0.037,3,0,0
CUST1506,26,One year,82.44,2211.55,1,Yes,No,Yes,No,DSL,No,Yes,Yes,No,No,No,No,Bank transfer,2,2,0.43,0.03,19,0,0
CUST1507,61,One year,79.5,4160.78,0,No,No,Yes,No,DSL,No,No,No,No,Yes,No,No,Credit card,3,4,0.68,0.018,0,0,0
CUST1508,15,Two year,80.91,1139.54,0,Yes,No,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Bank transfer,4,2,0.22,0.024,1,0,0
CUST1509,37,Month-to-month,82.18,2741.04,0,No,No,Yes,No,DSL,No,No,No,Yes,No,Yes,No,Bank transfer,2,3,0.66,0.006,6,0,0
CUST1510,52,One year,48.52,2471.76,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,4,1,0.19,0.015,5,0,0
CUST1511,44,Month-to-month,95.48,3762.84,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,No,Mailed check,2,2,0.58,0.013,8,0,0
CUST1512,69,Month-to-month,66.83,4094.82,0,Yes,Yes,Yes,No,DSL,No,Yes,No,No,Yes,No,Yes,Credit card,4,0,0.35,0.021,0,0,0
CUST1513,32,Two year,32.33,896.63,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,2,1,0.5,0.019,24,0,0
CUST1514,57,Two year,78.56,4256.77,0,Yes,No,Yes,No,DSL,No,No,Yes,No,Yes,No,Yes,Credit card,3,0,0.3,0.007,0,0,0
CUST1515,66,One year,91.11,6033.01,0,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Mailed check,3,2,0.36,0.027,2,0,0
CUST1516,21,Two year,44.57,844.78,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,5,3,0.57,0.012,5,0,0
CUST1517,58,One year,100.12,5902.83,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,No,Credit card,1,1,0.57,0.03,12,0,1
CUST1518,10,Month-to-month,61.72,531.94,0,No,No,No,No phone service,DSL,No,No,No,No,No,Yes,No,Bank transfer,1,1,0.64,0.018,15,0,1
CUST1519,18,Two year,81.35,1446.6,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Yes,Bank transfer,2,3,0.79,0.028,16,2,1
CUST1520,24,One year,105.57,2616.27,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,Mailed check,3,0,0.17,0.02,2,0,0
CUST1521,63,One year,25.64,1631.02,0,No,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,4,0,0.36,0.024,1,0,0
CUST1522,36,One year,85.38,2751.08,0,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,No,Mailed check,3,1,0.09,0.086,3,0,0
CUST1523,26,Two year,98.16,2272.29,0,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,No,Mailed check,2,5,0.5,0.135,6,0,1
CUST1524,49,Month-to-month,97.41,4524.04,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,No,Mailed check,3,2,0.12,0.039,4,0,1
CUST1525,33,Two year,64.02,2070.59,1,Yes,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Yes,Credit card,4,3,0.41,0.039,5,2,1
CUST1526,2,Month-to-month,45.86,89.29,1,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,4,1,0.07,0.021,1,0,0
CUST1527,24,One year,73.15,1681.68,1,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Yes,Mailed check,4,2,0.07,0.004,2,0,0
CUST1528,15,One year,99.33,1408.83,0,No,Yes,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,No,Credit card,4,3,0.49,0.005,1,0,1
CUST1529,13,Two year,87.63,1064.46,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,No,Bank transfer,4,2,0.36,0.036,3,0,0
CUST1530,2,Month-to-month,33.75,69.11,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,5,1,0.39,0.018,2,0,0
CUST1531,16,Two year,97.85,1632.84,0,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Bank transfer,2,0,0.61,0.022,15,0,1
CUST1532,71,Month-to-month,30.33,2146.29,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,3,2,0.06,0.034,4,0,1
CUST1533,69,One year,47.18,2914.42,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,5,2,0.21,0.038,3,0,0
CUST1534,52,One year,71.18,3449.95,0,Yes,Yes,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,No,Credit card,2,3,0.74,0.155,13,0,1
CUST1535,54,One year,23.03,1237.65,0,Yes,Yes,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,3,2,0.08,0.006,2,0,0
CUST1536,40,Two year,81.76,2946.93,0,Yes,No,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Credit card,3,1,0.07,0.028,3,0,0
CUST1537,29,Two year,79.48,2086.35,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Yes,Electronic check,2,1,0.59,0.033,17,0,0
CUST1538,32,Two year,96.81,3124.93,0,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,Mailed check,5,2,0.05,0.09,5,0,0
CUST1539,54,One year,46.26,2437.15,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,4,2,0.01,0.023,0,0,0
CUST1540,53,Month-to-month,38.92,1773.07,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,3,5,0.52,0.032,1,3,1
CUST1541,52,One year,68.72,3310.93,0,Yes,No,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Yes,Credit card,2,2,0.56,0.032,17,0,1
CUST1542,15,Month-to-month,43.91,586.02,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,1,2,0.79,0.016,14,0,1
CUST1543,44,Two year,88.1,4064.54,1,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Credit card,1,0,0.71,0.035,20,0,1
CUST1544,32,Month-to-month,51.62,1611.29,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,4,5,0.74,0.028,2,2,1
CUST1545,47,Month-to-month,87.1,4156.16,1,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,Bank transfer,2,1,0.72,0.14,13,0,1
CUST1546,57,One year,39.53,2233.52,1,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,1,1,0.83,0.011,14,0,0
CUST1547,4,Two year,43.94,160.11,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,2,3,0.63,0.016,23,3,1
CUST1548,46,Two year,76.78,3670.43,0,No,No,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Yes,Electronic check,3,4,0.57,0.016,5,2,1
CUST1549,40,One year,94.64,3262.54,0,No,Yes,Yes,Yes,DSL,No,No,Yes,No,No,Yes,No,Credit card,3,0,0.38,0.021,0,0,0
CUST1550,48,Month-to-month,65.44,2988.67,0,No,No,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,No,Mailed check,4,1,0.24,0.037,0,0,0
CUST1551,40,One year,93.88,3694.14,0,No,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,No,Bank transfer,1,0,0.46,0.038,21,0,1
CUST1552,62,Two year,29.04,1718.26,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,4,2,0.11,0.005,1,0,0
CUST1553,55,One year,103.94,5210.34,1,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Credit card,3,4,0.64,0.131,4,0,1
CUST1554,69,Month-to-month,31.97,2294.15,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,4,2,0.03,0.008,1,0,0
CUST1555,2,Month-to-month,78.04,137.54,0,Yes,Yes,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,No,Mailed check,3,2,0.1,0.125,5,0,1
CUST1556,35,One year,24.76,840.62,0,Yes,Yes,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,3,1,0.27,0.018,5,0,0
CUST1557,10,Two year,80.23,804.06,1,No,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,No,Electronic check,3,4,0.49,0.003,3,0,1
CUST1558,15,Month-to-month,69.21,948.44,0,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes,Credit card,3,4,0.55,0.038,1,0,1
CUST1559,8,One year,105.94,774.22,0,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Yes,Mailed check,1,0,0.63,0.029,16,0,1
CUST1560,30,Month-to-month,100.65,2938.61,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,Electronic check,3,2,0.27,0.088,5,0,1
CUST1561,20,One year,20.14,355.3,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,4,1,0.12,0.002,3,0,0
CUST1562,52,Month-to-month,39.27,1873.69,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,4,0,0.21,0.01,5,0,0
CUST1563,25,Two year,32.83,715.47,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,4,1,0.32,0.031,4,0,0
CUST1564,21,Two year,93.23,1847.64,0,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Yes,Credit card,4,0,0.36,0.037,4,0,0
CUST1565,5,Two year,83.18,402.05,1,Yes,No,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Yes,Electronic check,4,1,0.27,0.012,0,0,0
CUST1566,21,One year,52.71,1025.21,1,No,No,No,No phone service,DSL,No,No,No,No,Yes,No,No,Credit card,3,0,0.01,0.028,2,0,0
CUST1567,24,One year,65.82,1554.06,0,No,No,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,No,Credit card,5,1,0.28,0.038,0,0,0
CUST1568,54,Month-to-month,70.81,3823.74,0,Yes,No,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,Bank transfer,4,1,0.03,0.005,4,0,1
CUST1569,3,One year,99.38,286.36,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,Mailed check,3,1,0.36,0.059,5,0,0
CUST1570,3,Month-to-month,77.52,238.2,1,Yes,Yes,Yes,No,DSL,No,Yes,Yes,No,No,No,Yes,Mailed check,3,3,0.75,0.004,0,0,1
CUST1571,11,Month-to-month,80.76,875.24,1,No,Yes,Yes,Yes,DSL,No,No,No,Yes,No,No,Yes,Electronic check,4,0,0.07,0.0,1,0,0
CUST1572,25,Two year,79.82,1698.96,0,No,No,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Electronic check,4,2,0.11,0.006,0,0,1
CUST1573,45,Two year,70.25,3217.98,1,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Credit card,3,2,0.19,0.02,3,0,0
CUST1574,22,Month-to-month,47.37,982.61,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,2,2,0.57,0.038,10,0,1
CUST1575,49,Two year,59.95,2589.93,0,Yes,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Credit card,4,3,0.52,0.008,4,2,0
CUST1576,8,One year,77.37,601.83,0,No,No,Yes,No,DSL,No,Yes,No,No,No,Yes,Yes,Electronic check,3,1,0.13,0.015,5,0,0
CUST1577,48,Two year,76.82,3719.67,1,Yes,Yes,No,No phone service,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,4,4,0.83,0.113,1,3,1
CUST1578,61,Month-to-month,99.24,5586.04,0,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,No,Electronic check,4,1,0.09,0.014,4,0,0
CUST1579,19,One year,90.65,1736.37,0,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,No,Credit card,3,3,0.4,0.006,0,0,1
CUST1580,19,One year,54.13,967.45,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,2,0,0.83,0.005,16,0,1
CUST1581,48,Month-to-month,109.35,4599.91,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,Credit card,1,0,0.47,0.038,13,0,1
CUST1582,11,One year,99.79,1074.59,0,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Yes,Electronic check,3,0,0.33,0.002,1,0,0
CUST1583,20,Month-to-month,43.39,858.62,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,0,0.23,0.008,4,0,1
CUST1584,48,Two year,80.21,3364.33,0,No,No,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Credit card,2,0,0.67,0.026,22,0,0
CUST1585,27,Month-to-month,77.96,1885.93,0,Yes,No,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Yes,Electronic check,4,3,0.5,0.001,0,0,1
CUST1586,50,Two year,97.39,4973.87,0,No,Yes,Yes,No,Fiber optic,No,No,No,Yes,No,No,No,Credit card,5,4,0.54,0.023,1,0,0
CUST1587,25,One year,35.25,913.0,1,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,4,3,0.49,0.037,5,1,1
